index,data_nx,data_ny,data_nz,data_voxels,label_nx,label_ny,label_nz,label_voxels
691,102,98,88,879648,102,98,88,879648
692,98,96,86,809088,98,96,86,809088
693,86,96,86,710016,86,96,86,710016
694,100,88,86,756800,100,88,86,756800
695,96,98,98,921984,96,98,98,921984
696,96,96,86,792576,96,96,86,792576
697,86,84,96,693504,86,84,96,693504
698,96,86,98,809088,96,86,98,809088
699,86,84,96,693504,86,84,96,693504
700,84,84,96,677376,84,84,96,677376
701,94,102,96,920448,94,102,96,920448
702,98,100,88,862400,98,100,88,862400
703,102,98,102,1019592,102,98,102,1019592
704,84,112,90,846720,84,112,90,846720
705,84,100,92,772800,84,100,92,772800
706,84,112,86,809088,84,112,86,809088
707,88,96,100,844800,88,96,100,844800
708,88,96,98,827904,88,96,98,827904
709,88,94,88,727936,88,94,88,727936
710,86,84,98,707952,86,84,98,707952
711,88,94,98,810656,88,94,98,810656
712,88,94,88,727936,88,94,88,727936
713,90,88,86,681120,90,88,86,681120
714,86,96,96,792576,86,96,96,792576
715,96,96,96,884736,96,96,96,884736
716,94,96,84,758016,94,96,84,758016
717,90,94,94,795240,90,94,94,795240
718,94,84,84,663264,94,84,84,663264
719,86,84,80,577920,86,84,80,577920
720,86,84,80,577920,86,84,80,577920
721,90,106,50,477000,90,106,50,477000
722,90,94,50,423000,90,94,50,423000
723,98,82,50,401800,98,82,50,401800
724,88,94,50,413600,88,94,50,413600
725,88,82,50,360800,88,82,50,360800
726,70,110,100,770000,70,110,100,770000
727,86,110,70,662200,86,110,70,662200
728,70,98,100,686000,70,98,100,686000
729,86,98,70,589960,86,98,70,589960
730,70,108,100,756000,70,108,100,756000
731,70,108,88,665280,70,108,88,665280
732,70,98,100,686000,70,98,100,686000
733,70,98,88,603680,70,98,88,603680
734,70,106,88,652960,70,106,88,652960
735,74,108,68,543456,74,108,68,543456
736,70,110,92,708400,70,110,92,708400
737,70,106,80,593600,70,106,80,593600
738,70,106,90,667800,70,106,90,667800
739,70,106,76,563920,70,106,76,563920
740,70,110,88,677600,70,110,88,677600
741,70,108,76,574560,70,108,76,574560
742,70,98,88,603680,70,98,88,603680
743,70,96,76,510720,70,96,76,510720
744,70,108,92,695520,70,108,92,695520
745,70,108,88,665280,70,108,88,665280
746,70,106,88,652960,70,106,88,652960
747,68,96,100,652800,68,96,100,652800
748,70,96,88,591360,70,96,88,591360
749,68,104,82,579904,68,104,82,579904
750,70,106,76,563920,70,106,76,563920
751,70,94,74,486920,70,94,74,486920
752,86,106,50,455800,86,106,50,455800
753,98,96,50,470400,98,96,50,470400
754,76,106,50,402800,76,106,50,402800
755,76,96,50,364800,76,96,50,364800
756,100,108,58,626400,100,108,58,626400
757,88,110,54,522720,88,110,54,522720
758,100,98,56,548800,100,98,56,548800
759,88,98,52,448448,88,98,52,448448
760,102,108,54,594864,102,108,54,594864
761,88,108,56,532224,88,108,56,532224
762,100,96,56,537600,100,96,56,537600
763,88,98,54,465696,88,98,54,465696
764,88,106,56,522368,88,106,56,522368
765,76,106,52,418912,76,106,52,418912
766,92,108,56,556416,92,108,56,556416
767,80,104,54,449280,80,104,54,449280
768,90,106,56,534240,90,106,56,534240
769,76,104,54,426816,76,104,54,426816
770,88,108,56,532224,88,108,56,532224
771,78,106,54,446472,78,106,54,446472
772,88,96,54,456192,88,96,54,456192
773,76,96,52,379392,76,96,52,379392
774,98,100,50,490000,98,100,50,490000
775,86,100,50,430000,86,100,50,430000
776,98,90,50,441000,98,90,50,441000
777,86,90,50,387000,86,90,50,387000
778,78,98,50,382200,78,98,50,382200
779,76,90,50,342000,76,90,50,342000
780,52,108,100,561600,52,108,100,561600
781,52,106,102,562224,52,106,102,562224
782,52,104,88,475904,52,104,88,475904
783,52,104,90,486720,52,104,90,486720
784,52,106,92,507104,52,106,92,507104
785,52,102,80,424320,52,102,80,424320
786,52,102,90,477360,52,102,90,477360
787,52,104,76,411008,52,104,76,411008
788,52,106,88,485056,52,106,88,485056
789,52,104,78,421824,52,104,78,421824
790,52,92,76,363584,52,92,76,363584
791,98,130,72,917280,98,130,72,917280
792,96,94,126,1137024,96,94,126,1137024
793,88,94,116,959552,88,94,116,959552
794,90,94,120,1015200,90,94,120,1015200
795,88,98,124,1069376,88,98,124,1069376
796,98,124,86,1045072,98,124,86,1045072
797,92,118,94,1020464,92,118,94,1020464
798,72,104,134,1003392,72,104,134,1003392
799,70,104,112,815360,70,104,112,815360
800,122,104,88,1116544,122,104,88,1116544
801,110,94,98,1013320,110,94,98,1013320
802,120,94,94,1060320,120,94,94,1060320
803,94,122,90,1032120,94,122,90,1032120
804,100,104,82,852800,100,104,82,852800
805,112,120,50,672000,112,120,50,672000
806,106,88,112,1044736,106,88,112,1044736
807,108,116,80,1002240,108,116,80,1002240
808,86,118,106,1075688,86,118,106,1075688
809,112,106,88,1044736,112,106,88,1044736
810,94,104,112,1094912,94,104,112,1094912
811,92,104,116,1109888,92,104,116,1109888
812,94,104,110,1075360,94,104,110,1075360
813,104,104,80,865280,104,104,80,865280
814,112,110,70,862400,112,110,70,862400
815,112,104,70,815360,112,104,70,815360
816,112,106,70,831040,112,106,70,831040
817,112,110,82,1010240,112,110,82,1010240
818,98,108,80,846720,98,108,80,846720
819,84,106,118,1050672,84,106,118,1050672
820,82,102,116,970224,82,102,116,970224
821,86,104,110,983840,86,104,110,983840
822,102,112,84,959616,102,112,84,959616
823,102,110,72,807840,102,110,72,807840
824,104,104,72,778752,104,104,72,778752
825,94,110,84,868560,94,110,84,868560
826,86,80,100,688000,86,80,100,688000
827,80,76,88,535040,80,76,88,535040
828,78,84,88,576576,78,84,88,576576
829,86,94,88,711392,86,94,88,711392
830,84,92,76,587328,84,92,76,587328
831,88,96,76,642048,88,96,76,642048
832,70,124,100,868000,70,124,100,868000
833,94,124,74,862544,94,124,74,862544
834,70,122,102,871080,70,122,102,871080
835,94,122,70,802760,94,122,70,802760
836,70,112,102,799680,70,112,102,799680
837,94,112,70,736960,94,112,70,736960
838,70,118,104,859040,70,118,104,859040
839,70,112,102,799680,70,112,102,799680
840,70,110,102,785400,70,110,102,785400
841,70,122,102,871080,70,122,102,871080
842,70,120,104,873600,70,120,104,873600
843,70,118,92,759920,70,118,92,759920
844,70,122,102,871080,70,122,102,871080
845,94,122,74,848632,94,122,74,848632
846,96,120,70,806400,96,120,70,806400
847,70,110,102,785400,70,110,102,785400
848,94,110,70,723800,94,110,70,723800
849,102,122,64,796416,102,122,64,796416
850,94,122,56,642208,94,122,56,642208
851,100,112,64,716800,100,112,64,716800
852,94,112,54,568512,94,112,54,568512
853,102,112,56,639744,102,112,56,639744
854,104,110,54,617760,104,110,54,617760
855,94,118,54,598968,94,118,54,598968
856,96,118,54,611712,96,118,54,611712
857,102,108,58,638928,102,108,58,638928
858,96,108,54,559872,96,108,54,559872
859,54,110,102,605880,54,110,102,605880
860,54,106,102,583848,54,106,102,583848
861,72,124,104,928512,72,124,104,928512
862,104,122,72,913536,104,122,72,913536
863,70,120,100,840000,70,120,100,840000
864,106,120,70,890400,106,120,70,890400
865,70,120,100,840000,70,120,100,840000
866,104,122,70,888160,104,122,70,888160
867,104,120,70,873600,104,120,70,873600
868,70,120,100,840000,70,120,100,840000
869,94,118,70,776440,94,118,70,776440
870,70,120,96,806400,70,120,96,806400
871,70,120,90,756000,70,120,90,756000
872,100,120,68,816000,100,120,68,816000
873,106,118,68,850544,106,118,68,850544
874,100,118,68,802400,100,118,68,802400
875,106,108,68,778464,106,108,68,778464
876,106,118,68,850544,106,118,68,850544
877,100,118,66,778800,100,118,66,778800
878,94,116,68,741472,94,116,68,741472
879,50,118,100,590000,50,118,100,590000
880,52,118,100,613600,52,118,100,613600
881,104,110,70,800800,104,110,70,800800
882,70,110,100,770000,70,110,100,770000
883,92,108,70,695520,92,108,70,695520
884,70,120,100,840000,70,120,100,840000
885,92,120,70,772800,92,120,70,772800
886,70,110,100,770000,70,110,100,770000
887,92,108,70,695520,92,108,70,695520
888,106,110,56,652960,106,110,56,652960
889,100,108,60,648000,100,108,60,648000
890,94,108,56,568512,94,108,56,568512
891,94,118,68,754256,94,118,68,754256
892,100,108,60,648000,100,108,60,648000
893,92,108,56,556416,92,108,56,556416
894,106,106,54,606744,106,106,54,606744
895,100,108,50,540000,100,108,50,540000
896,94,104,50,488800,94,104,50,488800
897,100,118,50,590000,100,118,50,590000
898,94,114,50,535800,94,114,50,535800
899,92,104,50,478400,92,104,50,478400
900,70,120,106,890400,70,120,106,890400
901,70,120,104,873600,70,120,104,873600
902,70,120,100,840000,70,120,100,840000
903,74,120,104,923520,74,120,104,923520
904,70,120,102,856800,70,120,102,856800
905,70,120,100,840000,70,120,100,840000
906,100,102,56,571200,100,102,56,571200
907,100,112,58,649600,100,112,58,649600
908,98,102,56,559776,98,102,56,559776
909,102,110,50,561000,102,110,50,561000
910,100,110,50,550000,100,110,50,550000
911,102,98,50,499800,102,98,50,499800
912,100,98,50,490000,100,98,50,490000
913,98,96,50,470400,98,96,50,470400
914,98,104,50,509600,98,104,50,509600
915,102,116,50,591600,102,116,50,591600
916,102,114,50,581400,102,114,50,581400
917,100,114,66,752400,100,114,66,752400
918,102,102,50,520200,102,102,50,520200
919,98,102,50,499800,98,102,50,499800
920,102,112,50,571200,102,112,50,571200
921,100,110,50,550000,100,110,50,550000
922,100,110,50,550000,100,110,50,550000
923,100,98,50,490000,100,98,50,490000
924,98,98,50,480200,98,98,50,480200
925,102,110,50,561000,102,110,50,561000
926,100,110,50,550000,100,110,50,550000
927,102,110,50,561000,102,110,50,561000
928,102,98,50,499800,102,98,50,499800
929,98,96,50,470400,98,96,50,470400
930,68,120,100,816000,68,120,100,816000
931,68,106,100,720800,68,106,100,720800
932,70,118,100,826000,70,118,100,826000
933,70,118,98,809480,70,118,98,809480
934,68,118,100,802400,68,118,100,802400
935,70,118,102,842520,70,118,102,842520
936,70,118,100,826000,70,118,100,826000
937,70,118,100,826000,70,118,100,826000
938,70,106,100,742000,70,106,100,742000
939,68,104,98,693056,68,104,98,693056
940,102,118,54,649944,102,118,54,649944
941,100,118,54,637200,100,118,54,637200
942,100,116,54,626400,100,116,54,626400
943,100,116,54,626400,100,116,54,626400
944,102,118,54,649944,102,118,54,649944
945,100,116,52,603200,100,116,52,603200
946,100,118,54,637200,100,118,54,637200
947,100,106,52,551200,100,106,52,551200
948,98,104,50,509600,98,104,50,509600
949,50,116,102,591600,50,116,102,591600
950,52,104,100,540800,52,104,100,540800
951,52,116,100,603200,52,116,100,603200
952,52,114,100,592800,52,114,100,592800
953,52,116,100,603200,52,116,100,603200
954,52,114,102,604656,52,114,102,604656
955,52,114,100,592800,52,114,100,592800
956,52,114,102,604656,52,114,102,604656
957,52,102,102,541008,52,102,102,541008
958,52,100,98,509600,52,100,98,509600
959,72,110,112,887040,72,110,112,887040
960,106,110,72,839520,106,110,72,839520
961,72,108,110,855360,72,108,110,855360
962,104,106,72,793728,104,106,72,793728
963,70,110,112,862400,70,110,112,862400
964,104,110,70,800800,104,110,70,800800
965,102,106,70,756840,102,106,70,756840
966,72,110,110,871200,72,110,110,871200
967,70,110,112,862400,70,110,112,862400
968,70,108,98,740880,70,108,98,740880
969,70,108,110,831600,70,108,110,831600
970,104,110,70,800800,104,110,70,800800
971,70,108,108,816480,70,108,108,816480
972,100,108,70,756000,100,108,70,756000
973,70,110,106,816200,70,110,106,816200
974,70,108,96,725760,70,108,96,725760
975,104,108,68,763776,104,108,68,763776
976,100,106,68,720800,100,106,68,720800
977,110,108,68,807840,110,108,68,807840
978,102,108,64,705024,102,108,64,705024
979,108,108,68,793152,108,108,68,793152
980,100,106,66,699600,100,106,66,699600
981,104,108,68,763776,104,108,68,763776
982,96,106,68,691968,96,106,68,691968
983,110,108,62,736560,110,108,62,736560
984,58,106,108,663984,58,106,108,663984
985,52,106,110,606320,52,106,110,606320
986,70,110,114,877800,70,110,114,877800
987,70,110,112,862400,70,110,112,862400
988,70,110,106,816200,70,110,106,816200
989,70,110,114,877800,70,110,114,877800
990,70,110,112,862400,70,110,112,862400
991,114,108,64,787968,114,108,64,787968
992,104,108,68,763776,104,108,68,763776
993,114,108,64,787968,114,108,64,787968
994,54,106,112,641088,54,106,112,641088
995,70,108,114,861840,70,108,114,861840
996,68,108,112,822528,68,108,112,822528
997,68,108,110,807840,68,108,110,807840
998,72,108,112,870912,72,108,112,870912
999,70,108,110,831600,70,108,110,831600
1000,70,108,112,846720,70,108,112,846720
1001,70,108,110,831600,70,108,110,831600
1002,70,108,102,771120,70,108,102,771120
1003,70,108,110,831600,70,108,110,831600
1004,102,108,70,771120,102,108,70,771120
1005,100,130,50,650000,100,130,50,650000
1006,94,130,50,611000,94,130,50,611000
1007,100,128,50,640000,100,128,50,640000
1008,92,128,50,588800,92,128,50,588800
1009,90,128,50,576000,90,128,50,576000
1010,82,128,50,524800,82,128,50,524800
1011,100,116,50,580000,100,116,50,580000
1012,94,116,50,545200,94,116,50,545200
1013,100,116,50,580000,100,116,50,580000
1014,92,114,50,524400,92,114,50,524400
1015,90,114,50,513000,90,114,50,513000
1016,82,114,50,467400,82,114,50,467400
1017,102,130,50,663000,102,130,50,663000
1018,92,128,50,588800,92,128,50,588800
1019,102,130,50,663000,102,130,50,663000
1020,90,128,50,576000,90,128,50,576000
1021,102,118,50,601800,102,118,50,601800
1022,92,116,50,533600,92,116,50,533600
1023,102,118,50,601800,102,118,50,601800
1024,90,116,50,522000,90,116,50,522000
1025,114,106,50,604200,114,106,50,604200
1026,112,104,50,582400,112,104,50,582400
1027,102,104,50,530400,102,104,50,530400
1028,112,100,50,560000,112,100,50,560000
1029,112,106,50,593600,112,106,50,593600
1030,112,104,50,582400,112,104,50,582400
1031,114,104,50,592800,114,104,50,592800
1032,114,104,50,592800,114,104,50,592800
1033,102,104,50,530400,102,104,50,530400
1034,112,100,50,560000,112,100,50,560000
1035,114,104,50,592800,114,104,50,592800
1036,100,104,50,520000,100,104,50,520000
1037,112,112,70,878080,112,112,70,878080
1038,82,112,106,973504,82,112,106,973504
1039,114,96,100,1094400,114,96,100,1094400
1040,112,98,94,1031744,112,98,94,1031744
1041,102,92,100,938400,102,92,100,938400
1042,114,98,86,960792,114,98,86,960792
1043,110,96,82,865920,110,96,82,865920
1044,118,110,84,1090320,118,110,84,1090320
1045,112,112,68,852992,112,112,68,852992
1046,90,106,102,973080,90,106,102,973080
1047,114,112,70,893760,114,112,70,893760
1048,114,110,70,877800,114,110,70,877800
1049,112,108,70,846720,112,108,70,846720
1050,76,94,110,785840,76,94,110,785840
1051,80,106,104,881920,80,106,104,881920
1052,114,110,70,877800,114,110,70,877800
1053,82,108,106,938736,82,108,106,938736
1054,106,100,84,890400,106,100,84,890400
1055,124,98,78,947856,124,98,78,947856
1056,110,94,90,930600,110,94,90,930600
1057,104,104,70,757120,104,104,70,757120
1058,104,94,88,860288,104,94,88,860288
1059,114,104,70,829920,114,104,70,829920
1060,108,90,80,777600,108,90,80,777600
1061,114,96,100,1094400,114,96,100,1094400
1062,98,100,106,1038800,98,100,106,1038800
1063,102,92,100,938400,102,92,100,938400
1064,104,96,100,998400,104,96,100,998400
1065,114,112,70,893760,114,112,70,893760
1066,82,112,106,973504,82,112,106,973504
1067,76,110,96,802560,76,110,96,802560
1068,78,112,94,821184,78,112,94,821184
1069,114,108,70,861840,114,108,70,861840
1070,82,108,104,921024,82,108,104,921024
1071,76,108,96,787968,76,108,96,787968
1072,82,106,106,921352,82,106,106,921352
1073,110,94,100,1034000,110,94,100,1034000
1074,114,104,70,829920,114,104,70,829920
1075,110,94,98,1013320,110,94,98,1013320
1076,104,102,70,742560,104,102,70,742560
1077,112,92,100,1030400,112,92,100,1030400
1078,112,92,100,1030400,112,92,100,1030400
1079,100,112,80,896000,100,112,80,896000
1080,98,100,74,725200,98,100,74,725200
1081,96,110,80,844800,96,110,80,844800
1082,96,124,102,1214208,96,124,102,1214208
1083,94,124,90,1049040,94,124,90,1049040
1084,124,92,102,1163616,124,92,102,1163616
1085,112,92,102,1051008,112,92,102,1051008
1086,92,92,128,1083392,92,92,128,1083392
1087,92,110,102,1032240,92,110,102,1032240
1088,112,92,102,1051008,112,92,102,1051008
1089,106,92,104,1014208,106,92,104,1014208
1090,104,94,104,1016704,104,94,104,1016704
1091,92,94,116,1003168,92,94,116,1003168
1092,118,94,108,1197936,118,94,108,1197936
1093,92,114,108,1132704,92,114,108,1132704
1094,102,120,102,1248480,102,120,102,1248480
1095,102,120,98,1199520,102,120,98,1199520
1096,100,118,102,1203600,100,118,102,1203600
1097,98,116,102,1159536,98,116,102,1159536
1098,94,116,90,981360,94,116,90,981360
1099,100,108,102,1101600,100,108,102,1101600
1100,96,106,100,1017600,96,106,100,1017600
1101,94,102,102,977976,94,102,102,977976
1102,96,94,96,866304,96,94,96,866304
1103,100,92,102,938400,100,92,102,938400
1104,112,104,102,1188096,112,104,102,1188096
1105,106,104,104,1146496,106,104,104,1146496
1106,102,104,102,1082016,102,104,102,1082016
1107,102,104,104,1103232,102,104,104,1103232
1108,104,114,72,853632,104,114,72,853632
1109,104,114,70,829920,104,114,70,829920
1110,80,112,112,1003520,80,112,112,1003520
1111,90,116,80,835200,90,116,80,835200
1112,90,118,98,1040760,90,118,98,1040760
1113,90,120,84,907200,90,120,84,907200
1114,102,120,70,856800,102,120,70,856800
1115,88,120,80,844800,88,120,80,844800
1116,100,118,70,826000,100,118,70,826000
1117,98,92,112,1009792,98,92,112,1009792
1118,92,106,82,799664,92,106,82,799664
1119,98,116,68,773024,98,116,68,773024
1120,86,94,132,1067088,86,94,132,1067088
1121,108,118,90,1146960,108,118,90,1146960
1122,114,112,94,1200192,114,112,94,1200192
1123,116,92,96,1024512,116,92,96,1024512
1124,118,98,98,1133272,118,98,98,1133272
1125,112,92,102,1051008,112,92,102,1051008
1126,100,108,84,907200,100,108,84,907200
1127,102,118,92,1107312,102,118,92,1107312
1128,90,116,92,960480,90,116,92,960480
1129,98,106,90,934920,98,106,90,934920
1130,114,118,104,1399008,114,118,104,1399008
1131,122,88,116,1245376,122,88,116,1245376
1132,90,104,118,1104480,90,104,118,1104480
1133,92,118,114,1237584,92,118,114,1237584
1134,116,98,90,1023120,116,98,90,1023120
1135,108,98,94,994896,108,98,94,994896
1136,108,94,94,954288,108,94,94,954288
1137,110,98,88,948640,110,98,88,948640
1138,108,92,94,933984,108,92,94,933984
